,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Load_Type
5479,3.85,3.35,0.0,0.0,75.44,100.0,0
5480,3.89,3.42,0.0,0.0,75.1,100.0,0
5481,3.89,3.56,0.0,0.0,73.77,100.0,0
5482,3.89,3.35,0.0,0.0,75.77,100.0,0
5483,3.89,3.56,0.0,0.0,73.77,100.0,0
5484,3.89,3.6,0.0,0.0,73.39,100.0,0
5485,3.85,3.46,0.0,0.0,74.38,100.0,0
5486,3.89,3.49,0.0,0.0,74.43,100.0,0
5487,4.0,3.53,0.0,0.0,74.98,100.0,0
5488,4.61,4.82,0.0,0.0,69.12,100.0,0
5489,4.39,4.46,0.0,0.0,70.15,100.0,0
5490,3.89,3.38,0.0,0.0,75.49,100.0,0
5491,4.28,4.0,0.0,0.0,73.06,100.0,0
5492,4.68,4.46,0.0,0.0,72.39,100.0,0
5493,3.82,3.17,0.0,0.0,76.95,100.0,0
5494,3.85,3.31,0.0,0.0,75.83,100.0,0
5495,3.82,3.17,0.0,0.0,76.95,100.0,0
5496,3.85,3.13,0.0,0.0,77.59,100.0,0
5497,3.85,3.02,0.0,0.0,78.68,100.0,0
5498,3.85,3.1,0.0,0.0,77.89,100.0,0
5499,4.36,4.14,0.0,0.0,72.52,100.0,0
5500,4.54,4.14,0.0,0.0,73.89,100.0,0
5501,4.32,3.42,0.0,0.0,78.4,100.0,0
5502,6.48,4.46,0.0,0.0,82.37,100.0,0
5503,6.88,4.07,0.0,0.0,86.07,100.0,0
5504,41.58,31.39,0.0,0.02,79.81,100.0,0
5505,61.7,47.16,0.0,0.03,79.45,100.0,0
5506,69.16,54.54,0.0,0.03,78.52,100.0,0
5507,72.61,36.36,0.0,0.03,89.42,100.0,0
5508,74.3,30.71,0.0,0.03,92.42,100.0,2
5509,70.31,29.45,0.0,0.03,92.24,100.0,2
5510,72.4,33.34,0.0,0.03,90.83,100.0,2
5511,72.25,33.23,0.0,0.03,90.85,100.0,2
5512,69.66,28.62,0.0,0.03,92.5,100.0,1
5513,66.02,25.63,0.0,0.03,93.22,100.0,1
5514,68.11,28.51,0.0,0.03,92.24,100.0,1
5515,66.6,27.07,0.0,0.03,92.64,100.0,1
5516,68.18,43.92,0.0,0.03,84.07,100.0,1
5517,63.72,40.1,0.0,0.03,84.64,100.0,1
5518,58.54,36.72,0.0,0.03,84.71,100.0,1
5519,51.34,29.95,0.0,0.02,86.38,100.0,1
5520,9.94,1.8,20.34,0.0,98.4,43.91,2
5521,7.24,0.0,26.6,0.0,100.0,26.26,2
5522,7.27,0.0,26.35,0.0,100.0,26.6,2
5523,7.52,0.0,26.35,0.0,100.0,27.44,2
5524,49.72,14.08,0.97,0.02,96.22,99.98,2
5525,50.62,15.34,0.0,0.02,95.7,100.0,2
5526,56.74,21.28,0.0,0.03,93.63,100.0,2
5527,52.16,18.58,0.0,0.02,94.2,100.0,2
5528,48.71,18.61,0.0,0.02,93.41,100.0,2
5529,48.46,15.12,0.0,0.02,95.46,100.0,2
5530,49.9,14.15,0.0,0.02,96.21,100.0,2
5531,57.28,25.16,0.0,0.03,91.56,100.0,2
5532,57.31,24.34,0.0,0.03,92.04,100.0,2
5533,48.56,17.5,0.0,0.02,94.08,100.0,2
5534,46.62,17.5,0.0,0.02,93.62,100.0,2
5535,70.99,37.01,0.0,0.03,88.67,100.0,2
5536,51.41,15.73,0.0,0.02,95.62,100.0,2
5537,53.96,17.14,0.0,0.02,95.31,100.0,2
5538,55.62,19.01,0.0,0.03,94.63,100.0,2
5539,44.6,5.58,0.61,0.02,99.23,99.99,2
5540,40.79,3.28,0.68,0.02,99.68,99.99,1
5541,37.91,2.02,2.48,0.02,99.86,99.79,1
5542,31.72,1.3,6.66,0.01,99.92,97.87,1
5543,30.92,0.0,8.93,0.01,100.0,96.07,1
5544,43.74,23.33,0.5,0.02,88.23,99.99,1
5545,54.0,35.14,0.0,0.02,83.82,100.0,1
5546,46.58,14.87,0.0,0.02,95.26,100.0,1
5547,54.86,11.45,0.0,0.03,97.89,100.0,1
5548,99.61,34.2,0.0,0.05,94.58,100.0,1
5549,108.4,35.82,0.0,0.05,94.95,100.0,1
5550,121.93,48.31,0.0,0.06,92.97,100.0,1
5551,53.68,15.91,0.0,0.02,95.88,100.0,1
5552,59.18,18.79,0.0,0.03,95.31,100.0,2
5553,94.97,35.06,0.0,0.04,93.81,100.0,2
5554,126.97,54.36,0.0,0.06,91.93,100.0,2
5555,70.34,23.51,0.0,0.03,94.84,100.0,2
5556,20.3,1.98,15.59,0.01,99.53,79.31,2
5557,6.98,0.0,25.63,0.0,100.0,26.28,2
5558,6.55,0.0,25.67,0.0,100.0,24.72,2
5559,6.48,0.0,25.74,0.0,100.0,24.41,2
5560,6.34,2.41,14.4,0.0,93.47,40.3,1
5561,6.16,6.26,0.0,0.0,70.14,100.0,1
5562,6.01,6.16,0.0,0.0,69.83,100.0,1
5563,6.01,6.26,0.0,0.0,69.26,100.0,1
5564,5.98,5.65,0.0,0.0,72.69,100.0,0
5565,5.9,5.18,0.0,0.0,75.15,100.0,0
5566,5.94,5.29,0.0,0.0,74.68,100.0,0
5567,5.94,5.47,0.0,0.0,73.56,100.0,0
5568,5.94,5.65,0.0,0.0,72.46,100.0,0
5569,5.98,6.19,0.0,0.0,69.48,100.0,0
5570,6.05,6.08,0.0,0.0,70.54,100.0,0
5571,6.01,5.98,0.0,0.0,70.89,100.0,0
5572,5.98,5.98,0.0,0.0,70.71,100.0,0
5573,5.94,6.05,0.0,0.0,70.06,100.0,0
5574,5.98,5.87,0.0,0.0,71.36,100.0,0
5575,5.0,6.12,0.0,0.0,63.27,100.0,0
5576,4.1,4.21,0.0,0.0,69.77,100.0,0
5577,4.1,4.28,0.0,0.0,69.18,100.0,0
5578,4.1,4.43,0.0,0.0,67.92,100.0,0
5579,4.14,4.39,0.0,0.0,68.61,100.0,0
5580,4.18,4.43,0.0,0.0,68.63,100.0,0
5581,4.1,4.25,0.0,0.0,69.43,100.0,0
5582,4.1,4.36,0.0,0.0,68.51,100.0,0
5583,4.1,4.36,0.0,0.0,68.51,100.0,0
5584,4.1,4.32,0.0,0.0,68.84,100.0,0
5585,4.46,5.0,0.0,0.0,66.57,100.0,0
5586,4.82,6.01,0.0,0.0,62.56,100.0,0
5587,4.86,5.87,0.0,0.0,63.77,100.0,0
5588,4.68,5.44,0.0,0.0,65.22,100.0,0
5589,4.1,4.43,0.0,0.0,67.92,100.0,0
5590,4.18,4.21,0.0,0.0,70.46,100.0,0
5591,4.1,4.25,0.0,0.0,69.43,100.0,0
5592,4.1,4.25,0.0,0.0,69.43,100.0,0
5593,4.1,4.39,0.0,0.0,68.26,100.0,0
5594,4.1,4.46,0.0,0.0,67.68,100.0,0
5595,4.14,4.54,0.0,0.0,67.38,100.0,0
5596,4.1,4.46,0.0,0.0,67.68,100.0,0
5597,5.47,5.51,0.0,0.0,70.45,100.0,0
5598,6.73,6.59,0.0,0.0,71.45,100.0,0
5599,8.64,7.81,0.0,0.0,74.18,100.0,0
5600,44.86,31.75,0.0,0.02,81.62,100.0,0
5601,108.94,71.42,0.0,0.05,83.63,100.0,0
5602,107.1,73.76,0.0,0.05,82.36,100.0,0
5603,100.91,45.54,0.0,0.05,91.15,100.0,0
5604,121.46,56.2,0.0,0.06,90.76,100.0,2
5605,83.3,37.76,0.0,0.04,91.08,100.0,2
5606,127.91,58.0,0.0,0.06,91.07,100.0,2
5607,66.74,23.54,0.0,0.03,94.31,100.0,2
5608,93.2,38.59,0.0,0.04,92.39,100.0,1
5609,134.53,58.79,0.0,0.06,91.63,100.0,1
5610,75.13,28.8,0.0,0.03,93.37,100.0,1
5611,113.72,48.38,0.0,0.05,92.02,100.0,1
5612,116.06,62.68,0.0,0.05,87.99,100.0,1
5613,56.45,32.98,0.0,0.03,86.34,100.0,1
5614,61.96,37.26,0.0,0.03,85.7,100.0,1
5615,70.67,35.21,0.0,0.03,89.51,100.0,1
5616,11.34,1.19,20.23,0.01,99.45,48.9,2
5617,7.96,0.0,25.52,0.0,100.0,29.78,2
5618,11.38,0.0,23.08,0.01,100.0,44.22,2
5619,11.3,0.0,23.33,0.01,100.0,43.59,2
5620,64.8,22.64,1.37,0.03,94.4,99.98,2
5621,50.69,11.92,0.0,0.02,97.34,100.0,2
5622,47.41,9.29,0.0,0.02,98.13,100.0,2
5623,63.86,21.85,0.0,0.03,94.61,100.0,2
5624,64.51,25.34,0.0,0.03,93.08,100.0,2
5625,56.38,19.66,0.0,0.03,94.42,100.0,2
5626,66.89,20.12,0.0,0.03,95.76,100.0,2
5627,97.88,43.67,0.0,0.04,91.32,100.0,2
5628,116.35,53.1,0.0,0.05,90.97,100.0,2
5629,127.76,60.37,0.0,0.06,90.41,100.0,2
5630,89.64,37.62,0.0,0.04,92.21,100.0,2
5631,113.94,45.54,0.0,0.05,92.86,100.0,2
5632,107.17,54.25,0.0,0.05,89.22,100.0,2
5633,106.52,46.76,0.0,0.05,91.57,100.0,2
5634,126.29,54.61,0.0,0.06,91.79,100.0,2
5635,90.43,42.59,0.0,0.04,90.47,100.0,2
5636,120.2,59.51,0.0,0.06,89.62,100.0,1
5637,104.62,34.96,0.18,0.05,94.84,100.0,1
5638,33.52,0.07,8.06,0.02,100.0,97.23,1
5639,32.44,0.0,9.58,0.01,100.0,95.91,1
5640,59.11,25.31,0.58,0.03,91.93,100.0,1
5641,135.9,71.35,0.0,0.06,88.54,100.0,1
5642,78.26,27.32,0.0,0.04,94.41,100.0,1
5643,98.1,32.65,0.0,0.04,94.88,100.0,1
5644,134.6,55.37,0.0,0.06,92.48,100.0,1
5645,64.12,18.4,0.0,0.03,96.12,100.0,1
5646,47.88,7.92,0.04,0.02,98.66,100.0,1
5647,42.91,5.36,0.07,0.02,99.23,100.0,1
5648,49.0,8.89,0.11,0.02,98.39,100.0,2
5649,52.2,13.57,0.04,0.02,96.78,100.0,2
5650,51.19,12.96,0.0,0.02,96.94,100.0,2
5651,57.64,19.33,0.0,0.03,94.81,100.0,2
5652,24.41,1.33,12.92,0.01,99.85,88.38,2
5653,6.16,0.0,25.78,0.0,100.0,23.24,2
5654,5.8,0.0,25.88,0.0,100.0,21.87,2
5655,5.87,0.0,25.99,0.0,100.0,22.03,2
5656,5.69,2.34,14.26,0.0,92.48,37.06,1
5657,5.4,6.12,0.0,0.0,66.16,100.0,1
5658,5.36,6.19,0.0,0.0,65.46,100.0,1
5659,5.33,6.26,0.0,0.0,64.83,100.0,1
5660,5.33,5.83,0.0,0.0,67.47,100.0,0
5661,5.29,5.76,0.0,0.0,67.64,100.0,0
5662,5.29,5.58,0.0,0.0,68.8,100.0,0
5663,5.29,5.58,0.0,0.0,68.8,100.0,0
5664,5.22,5.58,0.0,0.0,68.32,100.0,0
5665,5.33,5.8,0.0,0.0,67.66,100.0,0
5666,4.43,5.83,0.0,0.0,60.5,100.0,0
5667,3.92,5.0,0.0,0.0,61.7,100.0,0
5668,3.64,4.5,0.0,0.0,62.89,100.0,0
5669,3.67,4.54,0.0,0.0,62.87,100.0,0
5670,3.67,4.64,0.0,0.0,62.04,100.0,0
5671,3.67,4.5,0.0,0.0,63.2,100.0,0
5672,3.67,4.43,0.0,0.0,63.8,100.0,0
5673,3.64,4.57,0.0,0.0,62.3,100.0,0
5674,3.67,4.72,0.0,0.0,61.38,100.0,0
5675,3.82,5.08,0.0,0.0,60.1,100.0,0
5676,4.32,5.87,0.0,0.0,59.27,100.0,0
5677,4.5,6.55,0.0,0.0,56.63,100.0,0
5678,4.07,5.83,0.0,0.0,57.24,100.0,0
5679,3.67,4.79,0.0,0.0,60.82,100.0,0
5680,3.71,4.79,0.0,0.0,61.23,100.0,0
5681,3.78,4.75,0.0,0.0,62.27,100.0,0
5682,3.74,4.82,0.0,0.0,61.3,100.0,0
5683,3.67,4.75,0.0,0.0,61.14,100.0,0
5684,3.67,4.68,0.0,0.0,61.71,100.0,0
5685,3.67,4.75,0.0,0.0,61.14,100.0,0
5686,4.21,5.65,0.0,0.0,59.75,100.0,0
5687,4.1,5.44,0.0,0.0,60.19,100.0,0
5688,3.67,4.64,0.0,0.0,62.04,100.0,0
5689,3.78,4.97,0.0,0.0,60.54,100.0,0
5690,4.32,6.62,0.0,0.0,54.65,100.0,0
5691,3.92,5.36,0.0,0.0,59.03,100.0,0
5692,3.56,4.54,0.0,0.0,61.71,100.0,0
5693,3.6,4.46,0.0,0.0,62.81,100.0,0
5694,3.64,4.46,0.0,0.0,63.23,100.0,0
5695,6.37,7.2,0.0,0.0,66.26,100.0,0
5696,26.86,21.31,0.0,0.01,78.34,100.0,0
5697,29.23,23.15,0.0,0.01,78.39,100.0,0
5698,30.38,26.03,0.0,0.01,75.94,100.0,0
5699,34.31,4.36,2.48,0.02,99.2,99.74,0
5700,31.25,0.61,3.78,0.01,99.98,99.28,2
5701,31.54,1.8,3.6,0.01,99.84,99.35,2
5702,35.42,6.08,1.84,0.02,98.56,99.87,2
5703,48.42,5.15,2.56,0.02,99.44,99.86,2
5704,72.79,17.46,0.14,0.03,97.24,100.0,1
5705,77.4,21.31,0.0,0.04,96.41,100.0,1
5706,75.31,14.72,1.15,0.03,98.14,99.99,1
5707,86.62,19.87,0.83,0.04,97.47,100.0,1
5708,81.43,34.56,0.0,0.04,92.05,100.0,1
5709,37.37,18.32,0.0,0.02,89.79,100.0,1
5710,36.58,22.57,0.0,0.02,85.1,100.0,1
5711,40.97,24.84,0.0,0.02,85.51,100.0,1
5712,22.86,1.69,9.47,0.01,99.73,92.39,2
5713,22.14,0.0,13.5,0.01,100.0,85.38,2
5714,22.0,0.0,13.39,0.01,100.0,85.42,2
5715,22.18,0.0,13.28,0.01,100.0,85.8,2
5716,30.89,3.46,7.52,0.01,99.38,97.16,1
5717,32.54,0.47,6.73,0.01,99.99,97.93,1
5718,34.16,2.95,4.39,0.02,99.63,99.18,1
5719,33.8,3.13,4.68,0.02,99.57,99.05,1
5720,32.58,3.35,4.25,0.01,99.48,99.16,1
5721,30.74,0.0,7.31,0.01,100.0,97.29,1
5722,33.8,3.1,4.97,0.02,99.58,98.94,1
5723,34.02,3.49,5.04,0.02,99.48,98.92,1
5724,34.6,4.0,4.28,0.02,99.34,99.24,1
5725,34.67,5.0,3.13,0.02,98.98,99.59,1
5726,33.34,2.27,5.26,0.02,99.77,98.78,1
5727,34.78,4.54,3.38,0.02,99.16,99.53,1
5728,41.94,10.01,0.25,0.02,97.27,100.0,1
5729,37.37,5.0,3.28,0.02,99.12,99.62,1
5730,33.3,1.55,4.46,0.02,99.89,99.11,1
5731,34.52,5.54,4.03,0.02,98.74,99.33,1
5732,12.38,0.0,17.5,0.01,100.0,57.75,2
5733,4.86,0.0,27.14,0.0,100.0,17.63,2
5734,5.58,0.0,27.25,0.0,100.0,20.06,2
5735,5.36,0.0,27.18,0.0,100.0,19.35,2
5736,7.49,0.11,8.86,0.0,99.99,64.56,2
5737,5.18,0.0,9.79,0.0,100.0,46.77,2
5738,5.29,0.0,23.33,0.0,100.0,22.11,2
5739,5.44,0.0,27.54,0.0,100.0,19.38,2
5740,5.4,0.0,27.65,0.0,100.0,19.17,2
5741,5.33,0.0,27.54,0.0,100.0,19.0,2
5742,5.33,0.0,27.58,0.0,100.0,18.97,2
5743,5.36,0.0,27.58,0.0,100.0,19.08,2
5744,5.36,0.0,27.54,0.0,100.0,19.1,2
5745,5.33,0.0,27.65,0.0,100.0,18.93,2
5746,4.21,0.0,27.65,0.0,100.0,15.05,2
5747,3.85,0.0,23.11,0.0,100.0,16.43,2
5748,3.53,0.0,18.29,0.0,100.0,18.95,2
5749,3.49,0.0,18.25,0.0,100.0,18.78,2
5750,3.49,0.0,18.25,0.0,100.0,18.78,2
5751,3.49,0.0,18.32,0.0,100.0,18.71,2
5752,3.38,0.86,10.55,0.0,96.91,30.51,2
5753,3.31,2.56,0.0,0.0,79.1,100.0,2
5754,3.6,3.13,0.0,0.0,75.47,100.0,2
5755,4.54,3.67,0.0,0.0,77.77,100.0,2
5756,3.78,3.24,0.0,0.0,75.93,100.0,0
5757,3.17,2.27,0.07,0.0,81.3,99.98,0
5758,3.28,2.34,0.04,0.0,81.41,99.99,0
5759,3.2,2.41,0.0,0.0,79.88,100.0,0
5760,3.2,2.59,0.0,0.0,77.73,100.0,0
5761,3.28,2.52,0.0,0.0,79.3,100.0,0
5762,3.28,2.59,0.0,0.0,78.48,100.0,0
5763,3.28,2.59,0.0,0.0,78.48,100.0,0
5764,3.24,2.56,0.0,0.0,78.46,100.0,0
5765,3.38,2.81,0.0,0.0,76.9,100.0,0
5766,3.85,3.71,0.0,0.0,72.01,100.0,0
5767,4.32,3.74,0.0,0.0,75.6,100.0,0
5768,4.07,4.14,0.0,0.0,70.11,100.0,0
5769,3.38,3.02,0.0,0.0,74.57,100.0,0
5770,3.24,2.63,0.0,0.0,77.64,100.0,0
5771,3.24,2.7,0.0,0.0,76.82,100.0,0
5772,3.35,2.77,0.0,0.0,77.07,100.0,0
5773,3.28,2.81,0.0,0.0,75.94,100.0,0
5774,3.31,2.81,0.0,0.0,76.23,100.0,0
5775,3.28,2.81,0.0,0.0,75.94,100.0,0
5776,3.6,3.46,0.0,0.0,72.1,100.0,0
5777,3.92,3.89,0.0,0.0,70.98,100.0,0
5778,3.38,2.95,0.0,0.0,75.34,100.0,0
5779,3.31,2.66,0.0,0.0,77.95,100.0,0
5780,3.24,2.63,0.04,0.0,77.64,99.99,0
5781,3.24,2.48,0.0,0.0,79.41,100.0,0
5782,3.28,2.45,0.0,0.0,80.12,100.0,0
5783,3.2,2.52,0.04,0.0,78.56,99.99,0
5784,3.28,2.77,0.0,0.0,76.4,100.0,0
5785,3.35,2.84,0.0,0.0,76.28,100.0,0
5786,3.96,3.71,0.0,0.0,72.98,100.0,0
5787,3.92,3.82,0.0,0.0,71.62,100.0,0
5788,3.78,3.6,0.0,0.0,72.41,100.0,0
5789,3.2,2.59,0.0,0.0,77.73,100.0,0
5790,3.24,2.56,0.0,0.0,78.46,100.0,0
5791,12.53,8.75,0.0,0.01,81.99,100.0,0
5792,29.41,21.96,0.0,0.01,80.13,100.0,0
5793,79.49,44.64,0.0,0.04,87.19,100.0,0
5794,87.52,49.9,0.0,0.04,86.87,100.0,0
5795,66.2,16.24,0.36,0.03,97.12,100.0,0
5796,107.39,28.98,0.0,0.05,96.55,100.0,2
5797,56.41,6.98,2.95,0.03,99.24,99.86,2
5798,34.42,0.0,5.15,0.02,100.0,98.9,2
5799,60.01,10.3,3.2,0.03,98.56,99.86,2
5800,91.76,22.9,0.14,0.04,97.02,100.0,1
5801,83.05,17.32,1.04,0.04,97.89,99.99,1
5802,41.76,2.3,3.89,0.02,99.85,99.57,1
5803,43.16,9.58,0.32,0.02,97.62,100.0,1
5804,37.51,17.39,0.0,0.02,90.72,100.0,1
5805,44.78,27.04,0.0,0.02,85.6,100.0,1
5806,38.34,18.58,0.0,0.02,89.99,100.0,1
5807,41.72,25.49,0.0,0.02,85.33,100.0,1
5808,12.96,3.17,16.63,0.01,97.14,61.47,2
5809,4.75,0.0,26.21,0.0,100.0,17.83,2
5810,4.75,0.0,26.17,0.0,100.0,17.86,2
5811,4.75,0.0,26.17,0.0,100.0,17.86,2
5812,19.4,0.36,14.76,0.01,99.98,79.58,1
5813,44.93,2.66,2.16,0.02,99.83,99.88,1
5814,90.86,15.52,0.14,0.04,98.57,100.0,1
5815,84.71,14.15,1.01,0.04,98.63,99.99,1
5816,84.06,14.29,0.9,0.04,98.59,99.99,1
5817,85.28,13.1,0.58,0.04,98.84,100.0,1
5818,79.85,12.49,0.86,0.04,98.8,99.99,1
5819,85.97,13.28,0.25,0.04,98.83,100.0,1
5820,29.92,0.0,6.73,0.01,100.0,97.56,1
5821,26.39,0.0,12.67,0.01,100.0,90.15,1
5822,26.28,0.0,13.0,0.01,100.0,89.63,1
5823,26.57,0.0,12.78,0.01,100.0,90.12,1
5824,26.42,0.0,12.67,0.01,100.0,90.17,1
5825,26.96,0.0,12.67,0.01,100.0,90.5,1
5826,27.54,0.0,12.56,0.01,100.0,90.98,1
5827,26.93,0.0,12.24,0.01,100.0,91.04,1
5828,26.53,0.0,11.92,0.01,100.0,91.22,2
5829,26.93,0.0,11.48,0.01,100.0,91.99,2
5830,26.68,0.0,11.99,0.01,100.0,91.21,2
5831,26.6,0.0,12.02,0.01,100.0,91.13,2
5832,26.21,5.58,0.83,0.01,97.81,99.95,2
5833,27.76,6.37,0.0,0.01,97.47,100.0,2
5834,29.63,2.52,5.15,0.01,99.64,98.52,2
5835,29.81,0.29,5.54,0.01,100.0,98.32,2
5836,33.12,0.47,4.28,0.02,99.99,99.18,2
5837,37.62,1.15,2.23,0.02,99.95,99.82,2
5838,73.55,9.54,0.29,0.03,99.17,100.0,2
5839,61.45,6.55,0.97,0.03,99.44,99.99,2
5840,79.13,11.59,0.32,0.04,98.94,100.0,2
5841,62.71,5.72,1.04,0.03,99.59,99.99,2
5842,40.07,2.99,2.27,0.02,99.72,99.84,2
5843,35.24,2.02,4.18,0.02,99.84,99.3,2
5844,40.68,7.38,0.36,0.02,98.39,100.0,2
5845,37.19,3.96,2.59,0.02,99.44,99.76,2
5846,37.08,4.5,2.38,0.02,99.27,99.79,2
5847,18.58,0.0,15.8,0.01,100.0,76.18,2
5848,4.68,2.02,13.32,0.0,91.81,33.15,2
5849,4.18,5.44,0.0,0.0,60.93,100.0,2
5850,5.18,5.58,0.0,0.0,68.04,100.0,2
5851,5.22,5.51,0.0,0.0,68.77,100.0,2
5852,5.18,5.0,0.0,0.0,71.95,100.0,0
5853,5.11,4.0,0.0,0.0,78.74,100.0,0
5854,5.0,3.82,0.0,0.0,79.46,100.0,0
5855,4.36,3.82,0.0,0.0,75.21,100.0,0
5856,3.38,3.1,0.0,0.0,73.7,100.0,0
5857,3.35,2.99,0.0,0.0,74.61,100.0,0
5858,3.42,2.99,0.0,0.0,75.28,100.0,0
5859,3.35,3.06,0.0,0.0,73.83,100.0,0
5860,3.38,3.06,0.0,0.0,74.13,100.0,0
5861,3.38,3.2,0.0,0.0,72.62,100.0,0
5862,3.38,2.95,0.0,0.0,75.34,100.0,0
5863,3.38,3.02,0.0,0.0,74.57,100.0,0
5864,3.92,4.36,0.0,0.0,66.86,100.0,0
5865,3.74,4.07,0.0,0.0,67.66,100.0,0
5866,4.03,4.68,0.0,0.0,65.25,100.0,0
5867,3.71,3.67,0.0,0.0,71.09,100.0,0
5868,3.42,3.31,0.0,0.0,71.86,100.0,0
5869,3.38,3.28,0.0,0.0,71.76,100.0,0
5870,3.42,3.35,0.0,0.0,71.44,100.0,0
5871,3.38,3.1,0.0,0.0,73.7,100.0,0
5872,3.42,3.1,0.0,0.0,74.09,100.0,0
5873,3.42,3.24,0.0,0.0,72.6,100.0,0
5874,3.78,4.03,0.0,0.0,68.41,100.0,0
5875,3.89,4.5,0.0,0.0,65.4,100.0,0
5876,3.46,3.24,0.0,0.0,72.99,100.0,0
5877,3.85,3.92,0.0,0.0,70.07,100.0,0
5878,3.85,4.14,0.0,0.0,68.1,100.0,0
5879,3.42,3.1,0.0,0.0,74.09,100.0,0
5880,3.35,2.99,0.0,0.0,74.61,100.0,0
5881,3.46,3.24,0.0,0.0,72.99,100.0,0
5882,3.35,3.02,0.0,0.0,74.27,100.0,0
5883,3.31,3.13,0.0,0.0,72.66,100.0,0
5884,3.31,3.06,0.0,0.0,73.43,100.0,0
5885,3.85,4.07,0.0,0.0,68.72,100.0,0
5886,3.85,3.89,0.0,0.0,70.34,100.0,0
5887,3.38,2.88,0.0,0.0,76.12,100.0,0
5888,26.64,21.24,0.0,0.01,78.19,100.0,0
5889,38.16,33.7,0.0,0.02,74.96,100.0,0
5890,33.26,27.61,0.0,0.02,76.94,100.0,0
5891,38.63,10.26,3.17,0.02,96.65,99.66,0
5892,39.53,5.94,1.37,0.02,98.89,99.94,2
5893,37.69,5.26,2.38,0.02,99.04,99.8,2
5894,34.49,1.87,4.82,0.02,99.85,99.04,2
5895,32.0,0.0,6.34,0.01,100.0,98.09,2
5896,36.5,3.71,3.17,0.02,99.49,99.62,1
5897,33.05,0.0,6.52,0.02,100.0,98.11,1
5898,35.03,2.23,4.61,0.02,99.8,99.15,1
5899,32.36,0.32,6.01,0.01,100.0,98.32,1
5900,31.64,10.01,0.43,0.01,95.34,99.99,1
5901,35.96,17.96,0.0,0.02,89.46,100.0,1
5902,34.09,14.83,0.0,0.02,91.7,100.0,1
5903,38.74,19.66,0.0,0.02,89.17,100.0,1
5904,6.55,0.79,14.15,0.0,99.28,42.01,2
5905,4.18,0.0,20.23,0.0,100.0,20.23,2
5906,4.57,0.0,26.03,0.0,100.0,17.29,2
5907,4.1,0.0,19.4,0.0,100.0,20.68,2
5908,21.92,0.94,9.94,0.01,99.91,91.07,1
5909,39.28,6.77,1.01,0.02,98.55,99.97,1
5910,37.55,5.08,1.84,0.02,99.1,99.88,1
5911,44.96,9.86,0.0,0.02,97.68,100.0,1
5912,36.32,1.01,2.52,0.02,99.96,99.76,1
5913,65.41,6.44,0.76,0.03,99.52,99.99,1
5914,76.9,10.33,0.5,0.04,99.11,100.0,1
5915,79.16,11.3,0.22,0.04,99.0,100.0,1
5916,43.13,2.66,2.16,0.02,99.81,99.87,1
5917,67.82,7.74,0.76,0.03,99.36,99.99,1
5918,85.93,13.0,0.0,0.04,98.87,100.0,1
5919,43.99,2.02,2.12,0.02,99.89,99.88,1
5920,34.96,2.38,2.27,0.02,99.77,99.79,1
5921,30.78,0.79,3.78,0.01,99.97,99.25,1
5922,30.96,0.72,4.0,0.01,99.97,99.18,1
5923,18.76,0.18,13.86,0.01,100.0,80.43,1
5924,4.5,0.0,23.76,0.0,100.0,18.61,2
5925,5.54,0.0,26.39,0.0,100.0,20.54,2
5926,5.08,0.0,26.5,0.0,100.0,18.83,2
5927,5.04,0.0,26.78,0.0,100.0,18.5,2
5928,4.86,0.0,10.73,0.0,100.0,41.26,2
5929,4.79,0.0,9.58,0.0,100.0,44.72,2
5930,4.93,0.0,23.26,0.0,100.0,20.73,2
5931,4.93,0.0,27.36,0.0,100.0,17.73,2
5932,4.97,0.0,27.25,0.0,100.0,17.94,2
5933,5.0,0.0,27.25,0.0,100.0,18.05,2
5934,4.86,0.0,27.29,0.0,100.0,17.53,2
5935,3.38,0.0,21.67,0.0,100.0,15.41,2
5936,3.17,0.0,18.07,0.0,100.0,17.28,2
5937,3.2,0.0,18.0,0.0,100.0,17.5,2
5938,3.17,0.0,17.96,0.0,100.0,17.38,2
5939,3.2,0.0,17.96,0.0,100.0,17.54,2
5940,3.17,0.0,18.0,0.0,100.0,17.34,2
5941,3.17,0.0,18.0,0.0,100.0,17.34,2
5942,3.2,0.0,17.96,0.0,100.0,17.54,2
5943,3.2,0.0,18.0,0.0,100.0,17.5,2
5944,3.56,1.44,14.33,0.0,92.7,24.11,2
5945,3.31,3.64,0.0,0.0,67.28,100.0,2
5946,2.92,2.66,0.0,0.0,73.93,100.0,2
5947,2.95,2.66,0.0,0.0,74.27,100.0,2
5948,2.84,2.38,0.0,0.0,76.64,100.0,0
5949,3.38,3.96,0.0,0.0,64.92,100.0,0
5950,3.38,3.96,0.0,0.0,64.92,100.0,0
5951,2.99,3.31,0.0,0.0,67.03,100.0,0
5952,3.06,3.38,0.0,0.0,67.11,100.0,0
5953,2.99,3.53,0.0,0.0,64.63,100.0,0
5954,3.02,3.49,0.0,0.0,65.44,100.0,0
5955,3.31,4.18,0.0,0.0,62.08,100.0,0
5956,3.53,4.43,0.0,0.0,62.32,100.0,0
5957,3.1,3.67,0.0,0.0,64.53,100.0,0
